index_content,word,nature,index_word
18583,先,d,0
18583,优点,n,1
18583,免费,vn,2
18583,接送,v,3
18583,机,n,4
18583,晚上,t,5
18583,司机,n,6
18583,滴滴,n,7
18583,报销,v,8
18583,工作人员,n,9
18583,热情,n,10
18583,耐心,a,11
18583,回复,v,12
18583,项链,n,13
18583,小心,n,14
18583,掉,v,15
18583,进,v,16
18583,洗脸池,l,17
18583,管道,n,18
18583,里,f,19
18583,工作人员,n,20
18583,帮,v,21
18583,找回,v,22
18583,感谢,v,23
18583,理解,v,24
18583,疫情,n,25
18583,期间,f,26
18583,房间,n,27
18583,政府,n,28
18583,征用,v,29
18583,安排,v,30
18583,公寓楼,n,31
18583,里,f,32
18583,卫生,an,33
18583,差强人意,l,34
18583,沟通,v,35
18583,很快,d,36
18583,换,v,37
18583,房间,n,38
18583,免不了,v,39
18583,一点,m,40
18583,潮味,n,41
18583,早餐,n,42
18583,送到,v,43
18583,房间,n,44
18583,种类,n,45
18583,吃饱,v,46
18583,希望,v,47
18583,一点,m,48
18583,点,m,49
18583,水果,n,50
18583,更好,d,51
18584,房间,n,0
18584,装修,v,1
18584,新,a,2
18584,价位,n,3
18584,性价比,n,4
18584,高,a,5
18584,房间,n,6
18584,公寓式,n,7
18584,一房一厅,i,8
18584,格局,n,9
18584,很大,a,10
18584,服务,vn,11
18584,免费,vn,12
18584,接送,v,13
18584,机,n,14
18584,环境,n,15
18584,推荐,v,16
18585,赶早,d,0
18585,机,ng,1
18585,住,v,2
18585,几次,m,3
18585,每次,r,4
18585,服务,vn,5
18585,找,v,6
18585,工作人员,n,7
18585,热情,n,8
18585,解决,v,9
18587,服务,vn,0
18587,接机,n,1
18588,服务,vn,0
18588,早上,t,1
18588,巴士,ns,2
18588,送,v,3
18588,机场,n,4
18589,房间,n,0
18589,不错,a,1
18589,服务,vn,2
18589,人员,n,3
18589,满分,d,4
18589,体验,n,5
18589,地理位置,n,6
18589,赞,v,7
18589,接送,v,8
18589,服务,vn,9
18589,非常适合,i,10
18589,转机,n,11
18589,朋友,n,12
18590,环境,n,0
18590,设施,n,1
18590,不错,a,2
18590,服务,vn,3
18591,服务周到,i,0
18591,态度,n,1
18592,公寓,n,0
18592,位于,v,1
18592,园区,n,2
18592,位置,v,3
18592,好找,v,4
18592,停车,v,5
18592,户型,n,6
18592,空间,n,7
18592,很大,a,8
18592,舒服,a,9
18592,感觉,n,10
18592,免费,vn,11
18592,小车,n,12
18592,接送,v,13
18592,机场,n,14
18592,性价比,n,15
18592,高,a,16
18592,服务,vn,17
18592,人员,n,18
18592,有求必应,l,19
18592,不错,a,20
18593,房间,n,0
18593,舒适,a,1
18593,免费,vn,2
18593,接送,v,3
18593,机,n,4
18593,服务,vn,5
18593,飞机,n,6
18593,打电话,l,7
18593,安排,v,8
18593,接机,n,9
18593,不错,a,10
18594,司机,n,0
18594,服务,vn,1
18594,热情周到,l,2
18594,下次,t,3
18594,转机,n,4
18594,性价比,n,5
18594,高,a,6
18594,包,v,7
18594,来回,v,8
18594,接送,v,9
18594,点,m,10
18594,赞,v,11
18595,贴心,v,0
18595,赶早,d,1
18595,班机,n,2
18595,打包,v,3
18595,早餐,n,4
18595,环境优美,n,5
18595,性价比,n,6
18595,不错,a,7
18595,房间,n,8
18595,设施,n,9
18595,一应俱全,i,10
18595,服务质量,n,11
18595,高,a,12
18595,下次,t,13
18595,转机,n,14
18596,机场,n,0
18596,服务,vn,1
18596,房间,n,2
18596,很大,a,3
18596,干净,a,4
18596,免费,vn,5
18596,升级,vn,6
18596,大床,nz,7
18596,房,n,8
18596,选择,v,9
18597,位置,v,0
18597,交通,n,1
18597,周边环境,l,2
18597,房间,n,3
18597,卫生,an,4
18597,干净,a,5
18597,带有,v,6
18597,阳台,n,7
18597,服务态度,n,8
18597,满意,v,9
18598,环境,n,0
18598,员工素质,n,1
18598,高,a,2
18598,服务态度,n,3
18598,房间,n,4
18598,卫生,an,5
18598,干净,a,6
18598,价格,n,7
18598,便宜,a,8
18598,便宜,a,9
18598,值得,v,10
18598,家人,n,11
18598,旅游,vn,12
18598,入住,v,13
18599,干净,a,0
18599,机场,n,1
18600,房间,n,0
18600,舒适,a,1
18600,服务周到,i,2
18600,网上,s,3
18600,接触,v,4
18600,不错,a,5
18600,出行,v,6
18600,体验,n,7
18601,机场,n,0
18601,贴心,v,1
18601,接送,v,2
18601,机,n,3
18601,服务,vn,4
18601,干净,a,5
18601,卫生,an,6
18601,不错,a,7
18602,服务,vn,0
18602,接送,v,1
18602,机,n,2
18602,服务,vn,3
18602,入住,v,4
18602,提前,v,5
18602,下次,t,6
18602,选择,v,7
18602,入住,v,8
18603,帮,v,0
18603,朋友,n,1
18603,订,v,2
18603,朋友,n,3
18603,车,n,4
18603,接送,v,5
18604,机场,n,0
18604,接送,v,1
18605,半夜,m,0
18605,车,zg,1
18605,接送,v,2
18605,房间,n,3
18605,舒服,a,4
18606,不错,a,0
18606,升级,vn,1
18606,房间,n,2
18606,赠送,v,3
18606,打包,v,4
18606,早餐,n,5
18606,服务周到,i,6
18607,服务,vn,0
18607,总体,n,1
18607,不错,a,2
18607,价位,n,3
18607,算是,v,4
18607,厚道,n,5
18607,转机,n,6
18607,朋友,n,7
18607,推荐,v,8
18607,来住,v,9
18608,房间,n,0
18608,家庭式,n,1
18608,房间,n,2
18608,有家,r,3
18608,感觉,n,4
18608,小区,n,5
18608,环境,n,6
18608,绿化,n,7
18608,出入,v,8
18608,车,n,9
18608,接送,v,10
18608,机场,n,11
18609,每次,r,0
18609,转机,n,1
18609,选择,v,2
18609,性价比,n,3
18609,高,a,4
18609,服务,vn,5
18609,推荐,v,6
18610,疫情,n,0
18610,期间,f,1
18610,入住,v,2
18610,人性化,n,3
18610,酒精,n,4
18610,洗手液,nz,5
18610,机场,n,6
18610,接,v,7
18610,退房,v,8
18610,不用,v,9
18610,打电话,l,10
18610,退,v,11
18610,入住,v,12
18610,开好,v,13
18610,发票,n,14
18610,很好,a,15
18610,体验,n,16
18611,不错,a,0
18611,疫情,n,1
18611,时期,n,2
18611,早餐,n,3
18611,送到,v,4
18611,房间,n,5
18611,门口,s,6
18611,距离,n,7
18611,机场,n,8
18611,服务员,n,9
18611,贴心,v,10
18611,出差,v,11
18611,首选,v,12
18612,距离,n,0
18612,白云机场,n,1
18612,接机,n,2
18612,送机,v,3
18612,免费,vn,4
18612,接送,v,5
18612,机,ng,6
18612,司机,n,7
18612,师傅,nr,8
18612,路线,n,9
18612,熟悉,v,10
18612,开车,v,11
18612,分钟,q,12
18612,服务员,n,13
18612,态度,n,14
18612,很棒,a,15
18612,房间,n,16
18612,卫生,an,17
18612,干净,a,18
18612,整洁,a,19
18612,床上用品,n,20
18612,舒适,a,21
18612,一次性,d,22
18612,用品,n,23
18612,齐全,nr,24
18612,满意,v,25
18613,床单,n,0
18613,干净,a,1
18613,导致,v,2
18613,点,q,3
18613,换房,nz,4
18614,出差,v,0
18614,前厅,n,1
18614,服务,vn,2
18614,不错,a,3
18614,免费,vn,4
18614,升级,vn,5
18614,房型,n,6
18614,体验,n,7
18614,客房,n,8
18614,姨,n,9
18614,热情,n,10
18614,房间,n,11
18614,卫生,an,12
18614,干净,a,13
18614,房间,n,14
18614,很大,a,15
18614,值得,v,16
18614,下次,t,17
18614,选择,v,18
18615,不错,a,0
18615,服务生,n,1
18615,升级,vn,2
18615,房间,n,3
18615,空间,n,4
18615,很大,a,5
18615,小孩,n,6
18615,喜欢,v,7
18615,广州,ns,8
18615,逛逛,v,9
18615,服务,vn,10
18615,很好,a,11
18615,推荐,v,12
18615,朋友,n,13
18615,入住,v,14
18615,机场,n,15
18615,真的,d,16
18615,包,v,17
18615,接送,v,18
18615,体验,n,19
18616,房间,n,0
18616,住,v,1
18616,车,n,2
18616,机场,n,3
18616,接,v,4
18617,环境,n,0
18617,不错,a,1
18617,适合,v,2
18617,转机,n,3
18617,出差,v,4
18618,赶早,d,0
18618,班机,n,1
18618,住,v,2
18618,几次,m,3
18618,体验,n,4
18618,每次,r,5
18618,服务,vn,6
18618,人员,n,7
18618,升级,vn,8
18618,房间,n,9
18618,热情,n,10
18618,解决,v,11
18618,公寓,n,12
18618,设施,n,13
18618,设备齐全,i,14
18618,不错,a,15
18618,选择,v,16
18619,小孩,n,0
18619,广州,ns,1
18619,订,v,2
18619,间,f,3
18619,公寓,n,4
18619,套房,n,5
18619,不错,a,6
18619,机场,n,7
18619,接送,v,8
18619,服务生,n,9
18619,热情,n,10
18619,有求必应,l,11
18619,房间,n,12
18619,朝阳,ns,13
18619,宽敞,a,14
18619,舒适,a,15
18619,不错,a,16
18619,体验,n,17
18620,大热天,n,0
18620,入住,v,1
18620,还好,v,2
18620,接机,n,3
18620,房间,n,4
18620,帮,v,5
18620,升级,vn,6
18620,房间,n,7
18621,服务周到,i,0
18621,安排,v,1
18621,一房一厅,i,2
18621,免费,vn,3
18621,接送,v,4
18621,机,n,5
18621,服务,vn,6
18621,性价比,n,7
18621,高,a,8
18621,孩子,n,9
18621,放假,v,10
18622,不错,a,0
18622,离融,n,1
18622,创,n,2
18622,水上,s,3
18622,乐园,n,4
18622,安排,v,5
18622,公寓,n,6
18622,入住,v,7
18622,免费,vn,8
18622,升级,vn,9
18622,两房一厅,n,10
18622,房间,n,11
18622,房间,n,12
18622,干净,a,13
18622,适合,v,14
18622,暑假,t,15
18622,旅游,vn,16
18622,入住,v,17
18622,满意,v,18
18624,融创,vn,0
18624,商场,n,1
18624,免费,vn,2
18624,升级,vn,3
18624,房间,n,4
18624,很大,a,5
18624,住,v,6
18624,舒服,a,7
18624,服务,vn,8
18624,贴心,v,9
18625,服务,vn,0
18625,不错,a,1
18625,专人,n,2
18625,接送,v,3
18625,机场,n,4
18625,周边,f,5
18625,设施,n,6
18625,完善,v,7
18625,推荐,v,8
18625,入住,v,9
18626,飞机,n,0
18626,住,v,1
18626,不错,a,2
18626,很早,d,3
18626,班车,n,4
18626,机场,n,5
18626,不用,v,6
18626,打车,v,7
18626,打包,v,8
18626,早餐,n,9
18626,带走,v,10
18626,出差,v,11
18626,不错,a,12
18626,选择,v,13
18628,总体,n,0
18628,评价,n,1
18628,高,a,2
18628,满意,v,3
18629,环境,n,0
18630,超好,v,0
18630,房间,n,1
18630,干净,a,2
18630,早餐,n,3
18630,不错,a,4
18631,环境,n,0
18631,不错,a,1
18631,近在,t,2
18631,机场,n,3
18631,安静,nr,4
18632,女儿,n,0
18632,入住,v,1
18632,好评,v,2
18632,服务,vn,3
18632,周到,v,4
18632,升级,vn,5
18632,两房一厅,n,6
18632,感动,v,7
18632,第一次,m,8
18632,广州,ns,9
18632,下次,t,10
18632,选择,v,11
18633,体验,n,0
18633,推荐,v,1
18633,入住,v,2
18633,公寓,n,3
18633,房型,n,4
18633,户型,n,5
18633,很大,a,6
18633,开发票,n,7
18633,服务,vn,8
18633,点,m,9
18633,赞,v,10
18634,不错,a,0
18634,公寓,n,1
18634,安静,nr,2
18634,干净,a,3
18634,网速,n,4
18634,很快,d,5
18634,服务,vn,6
18634,响应,v,7
18634,特别,d,8
18634,机场,n,9
18634,免费,vn,10
18634,班车,n,11
18635,服务,vn,0
18635,入住,v,1
18635,升级,vn,2
18635,房间,n,3
18635,免费,vn,4
18635,停车,v,5
18635,天,q,6
18635,划算,v,7
18635,性价比,n,8
18635,高,a,9
18635,不错,a,10
18636,出差,v,0
18636,广州,ns,1
18636,不错,a,2
18636,服务,vn,3
18636,耐心,a,4
18636,出差,v,5
18636,选择,v,6
18636,品牌,n,7
18637,服务,vn,0
18637,热情,n,1
18637,周到,v,2
18637,地理位置,n,3
18638,帮,v,0
18638,朋友,n,1
18638,订房,n,2
18638,送,v,3
18638,礼物,n,4
18638,不错,a,5
18639,位置,v,0
18639,交通,n,1
18639,小姐姐,nr,2
18639,服务态度,n,3
18639,热情,n,4
18639,房间,n,5
18639,配套,a,6
18639,设施,n,7
18639,齐全,nr,8
18639,环境优美,n,9
18640,环境,n,0
18640,不错,a,1
18640,机场,n,2
18640,地下,s,3
18640,停车场,n,4
18640,免费,vn,5
18640,停,v,6
18640,天,q,7
18640,旅游,vn,8
18640,回来,v,9
18640,安排,v,10
18640,接送,v,11
18640,回,v,12
18640,取车,v,13
18640,不错,a,14
18640,服务,vn,15
18640,到位,v,16
18640,满意,v,17
18640,安排,v,18
18640,打包,v,19
18640,早餐,n,20
18640,很好,a,21
18640,入住,v,22
18640,体验,n,23
18641,服务,vn,0
18641,包,v,1
18641,接送,v,2
18641,环境优美,n,3
18641,吃喝玩乐,i,4
18641,住店,n,5
18641,不错,a,6
18641,选择,v,7
18642,安排,v,0
18642,接机,n,1
18642,服务,vn,2
18642,环境,n,3
18642,特别,d,4
18642,安排,v,5
18642,公寓楼,n,6
18642,入住,v,7
18642,服务员,n,8
18642,接机,n,9
18642,师傅,nr,10
18642,服务态度,n,11
18642,房间,n,12
18642,干净,a,13
18642,整洁,a,14
18642,安排,v,15
18642,一房一厅,i,16
18642,房间,n,17
18642,第二次,m,18
18642,入住,v,19
18642,下次,t,20
18642,预订,v,21
18643,早餐,n,0
18643,免费,vn,1
18643,升级,vn,2
18643,套房,n,3
18643,飞机,n,4
18643,飞过,v,5
18643,吵,v,6
18643,热水器,n,7
18643,水,n,8
18643,很小,a,9
18643,位置,v,10
18643,值得,v,11
18643,推荐,v,12
18644,地理位置,n,0
18644,不错,a,1
18644,机场,n,2
18644,地下,s,3
18644,停车场,n,4
18644,停车,v,5
18644,服务,vn,6
18644,卫生,an,7
18644,不错,a,8
18645,免费,vn,0
18645,停车,v,1
18645,服务,vn,2
18645,周到,v,3
18645,公寓,n,4
18645,环境优美,n,5
18645,干净,a,6
18645,整洁,a,7
18645,值得,v,8
18645,推荐,v,9
18646,房间,n,0
18646,挺大,a,1
18646,小区,n,2
18646,环境,n,3
18646,绿化,n,4
18646,看着,v,5
18646,舒服,a,6
18647,舒适,a,0
18647,旅行,vn,1
18647,转机,n,2
18647,选择,v,3
18647,这家,r,4
18647,店,n,5
18647,服务,vn,6
18647,各项,r,7
18647,点,m,8
18647,赞,v,9
18648,环境,n,0
18648,不错,a,1
18648,下次,t,2
18649,满意,v,0
18649,入住,v,1
18649,推荐,v,2
18649,朋友,n,3
18650,房间,n,0
18650,很大,a,1
18650,两,m,2
18650,室,n,3
18650,厅,n,4
18650,说实话,l,5
18650,一点,m,6
18650,挑剔,v,7
18650,第二天,m,8
18650,送机,v,9
18650,一辆车,n,10
18650,听,v,11
18650,司机,n,12
18650,接受,v,13
18650,国外,s,14
18650,疫情,n,15
18650,隔离,v,16
18651,服务,vn,0
18651,专业,n,1
18651,热情,n,2
18651,服务,vn,3
18651,周到,v,4
18651,入住,v,5
18651,这家,r,6
18651,亲切,a,7
18651,赠送,v,8
18651,打包,v,9
18651,早餐,n,10
18651,机场,n,11
18651,安排,v,12
18651,送,v,13
18651,机场,n,14
18651,房间,n,15
18651,很大,a,16
18651,干净,a,17
18651,价格,n,18
18651,实惠,vn,19
18651,值得,v,20
18651,推荐,v,21
18652,公寓式,n,0
18652,位置,v,1
18652,偏,a,2
18652,周边,f,3
18652,饭店,n,4
18652,超市,v,5
18652,吃饭,v,6
18652,购物,n,7
18652,送,v,8
18652,飞机,n,9
18652,准时,v,10
18652,总体,n,11
18652,满意,v,12
18652,几点,m,13
18652,房间内,n,14
18652,一小块,m,15
18652,地板,n,16
18652,翘起来,l,17
18652,维修,v,18
18652,房间,n,19
18652,密码,n,20
18652,关注,v,21
18652,相关,v,22
18652,公众,n,23
18652,号,q,24
18652,发,v,25
18652,密码,n,26
18652,不知,v,27
18652,查,v,28
18652,淋浴,n,29
18652,水温,n,30
18652,不易控制,n,31
18652,改进,v,32
18653,满意,v,0
18653,出行,v,1
18653,司机,n,2
18653,机场,n,3
18653,接,v,4
18653,回,v,5
18653,入住,v,6
18653,合理安排,n,7
18653,送机,v,8
18653,时间,n,9
18653,服务态度,n,10
18653,值得,v,11
18653,表扬,v,12
18653,房间,n,13
18653,干净,a,14
18653,整洁,a,15
18653,安排,v,16
18653,房间,n,17
18653,很大,a,18
18653,设施,n,19
18653,齐全,nr,20
18653,入住,v,21
18653,旁边,f,22
18653,吃饭,v,23
18653,交通,n,24
18654,每次,r,0
18654,出差,v,1
18654,选择,v,2
18654,接送,v,3
18654,机,n,4
18654,机场,n,5
18654,客房,n,6
18654,服务员,n,7
18654,服务员,n,8
18654,态度,n,9
18654,蛮好,a,10
18654,提前,v,11
18654,预约,v,12
18654,开发票,n,13
18654,入住,v,14
18654,房间,n,15
18654,设施,n,16
18654,有所改善,l,17
18654,不错,a,18
18654,免费,vn,19
18654,赠送,v,20
18654,矿泉水,n,21
18654,卫生,an,22
18654,整洁,a,23
18654,性价比,n,24
18654,超高,v,25
18654,值得,v,26
18654,肯定,v,27
18654,值得,v,28
18654,推荐,v,29
18655,距离,n,0
18655,机场,n,1
18655,位置,v,2
18655,周边,f,3
18655,东西,ns,4
18655,吃,v,5
18655,入住,v,6
18655,住,v,7
18655,公寓,n,8
18655,套房,n,9
18655,房间,n,10
18655,很大,a,11
18655,卫生,an,12
18655,干净,a,13
18655,接送车,n,14
18655,服务,vn,15
18655,适合,v,16
18655,中转,v,17
18655,住宿,n,18
18655,服务,vn,19
18655,热情,n,20
18655,还给,v,21
18655,送,v,22
18655,礼品,n,23
18656,朋友,n,0
18656,订,v,1
18656,朋友,n,2
18656,房间,n,3
18656,卫生,an,4
18656,干净,a,5
18656,很大,a,6
18656,服务,vn,7
18656,免费,vn,8
18656,接送,v,9
18656,机,n,10
18656,服务,vn,11
18656,体验,n,12
18657,环境优美,n,0
18657,地理位置,n,1
18657,交通,n,2
18657,房间,n,3
18657,舒适,a,4
18657,卫生,an,5
18657,服务员,n,6
18657,热情接待,i,7
18657,接送,v,8
18657,机,n,9
18657,服务,vn,10
18657,一级,m,11
18657,棒,zg,12
18657,司机,n,13
18657,十五分钟,m,14
18657,下次,t,15
18657,入住,v,16
18658,小朋友,n,0
18658,玩,v,1
18658,不错,a,2
18658,小姐姐,nr,3
18658,送,v,4
18658,飞机,n,5
18658,宝宝,nr,6
18658,开心,v,7
18658,房间,n,8
18658,卫生,an,9
18658,干净,a,10
18658,服务员,n,11
18658,热情,n,12
18658,环境,n,13
18658,不错,a,14
18658,绿化,n,15
18658,班车,n,16
18658,接送,v,17
18658,机场,n,18
18659,房间,n,0
18659,设施,n,1
18659,新,a,2
18659,格局,n,3
18659,很大,a,4
18659,接送,v,5
18659,机,n,6
18659,服务,vn,7
18659,开发票,n,8
18659,周边,f,9
18659,配套,a,10
18659,设施,n,11
18659,完善,v,12
18659,推荐,v,13
18660,隔离,v,0
18660,宾馆,n,1
18660,对外,s,2
18660,营业,n,3
18661,服务,vn,0
18661,包,v,1
18661,接送,v,2
18661,机,n,3
18661,性价比,n,4
18661,高,a,5
18661,环境,n,6
18661,算,v,7
18662,房间,n,0
18662,很高,a,1
18662,升级,vn,2
18662,房间,n,3
18662,有个,r,4
18662,阳台,n,5
18662,舒服,a,6
18662,早上,t,7
18662,走车,n,8
18662,送,v,9
18662,机场,n,10
18662,准时,v,11
18662,司机,n,12
18662,客气,n,13
18662,下车,v,14
18662,瓶,n,15
18662,水,n,16
18662,贴心,v,17
18663,住宿,n,0
18663,舒适,a,1
18663,分开,v,2
18663,房间,n,3
18664,本来,t,0
18664,客房,n,1
18664,征用,v,2
18664,做,v,3
18664,隔离区,n,4
18664,听从,v,5
18664,安排,v,6
18664,公寓,n,7
18664,区内,s,8
18664,没什么,l,9
18664,特别,d,10
18664,感觉,n,11
18665,房间,n,0
18665,干净,a,1
18665,设施,n,2
18665,不错,a,3
18665,不远,d,4
18665,小吃店,n,5
18665,吃饭,v,6
18665,适合,v,7
18665,早晚,t,8
18665,登机,n,9
18665,旅客,n,10
18665,提供,v,11
18665,机场,n,12
18665,接送,v,13
18665,服务态度,n,14
18665,点,m,15
18665,赞,v,16
18666,转,v,0
18666,临时,b,1
18666,出差,v,2
18666,广州,ns,3
18666,过夜,t,4
18666,预定,v,5
18666,到达,v,6
18666,广州,ns,7
18666,时,n,8
18666,飞机,n,9
18666,晚点,n,10
18666,夜里,t,11
18666,点,m,12
18666,店,n,13
18666,服务态度,n,14
18666,特别,d,15
18666,耐心,a,16
18666,细致,a,17
18666,匆忙,z,18
18666,休息,v,19
18666,早,a,20
18666,起床,v,21
18666,机场,n,22
18666,大巴车,n,23
18666,接送,v,24
18666,点,m,25
18666,赞,v,26
18667,环境优美,n,0
18667,地理位置,n,1
18667,交通,n,2
18667,房间,n,3
18667,舒适,a,4
18667,卫生,an,5
18667,服务,vn,6
18667,人员,n,7
18667,热情,n,8
18667,乐于,v,9
18667,提供,v,10
18667,早餐,n,11
18667,设施,n,12
18667,人性化,n,13
18667,网络,n,14
18667,高速,d,15
18667,信号,n,16
18667,服务,vn,17
18667,人员,n,18
18667,还给,v,19
18667,赠送,v,20
18667,礼包,n,21
18667,性价比,n,22
18667,不错,a,23
18667,下次,t,24
18667,入住,v,25
18668,帮,v,0
18668,朋友,n,1
18668,预定,v,2
18668,房间,n,3
18668,反馈,v,4
18668,不错,a,5
18668,服务态度,n,6
18668,房间,n,7
18668,不错,a,8
18668,干净,a,9
18668,机场,n,10
18668,出行,v,11
18668,关键,n,12
18668,免费,vn,13
18668,停车,v,14
18668,天,q,15
18668,超值,v,16
18668,性价比,n,17
18668,高,a,18
18669,帮,v,0
18669,朋友,n,1
18669,预定,v,2
18669,德,ns,3
18669,房间,n,4
18669,反馈,v,5
18669,不错,a,6
18669,服务态度,n,7
18669,房间,n,8
18669,不错,a,9
18669,干净,a,10
18669,机场,n,11
18669,出行,v,12
18669,关键,n,13
18669,免费,vn,14
18669,停车,v,15
18669,天,q,16
18669,超值,v,17
18669,性价比,n,18
18669,高,a,19
18670,房间,n,0
18670,挺大,a,1
18670,帮,v,2
18670,升级,vn,3
18670,房间,n,4
18670,一房一厅,i,5
18670,舒服,a,6
18670,链接,n,7
18670,服务员,n,8
18670,很快,d,9
18671,住,v,0
18671,这家,r,1
18671,服务,vn,2
18671,人员,n,3
18671,服务,vn,4
18671,热情,n,5
18671,位置,v,6
18671,机场,n,7
18671,接送车,n,8
18671,服务,vn,9
18671,方便快捷,z,10
18671,房间,n,11
18671,很大,a,12
18671,卫生,an,13
18671,干净,a,14
18671,设备,vn,15
18671,齐全,nr,16
18671,洗衣服,n,17
18672,垃圾,n,0
18672,公寓,n,1
18672,块钱,n,2
18672,晚上,t,3
18672,感觉,n,4
18672,抢钱,v,5
18672,公寓,n,6
18672,设施,n,7
18672,装修,v,8
18672,差,a,9
18672,冰箱,n,10
18672,提供,v,11
18672,餐饮,n,12
18672,服务,vn,13
18672,真不知道,i,14
18672,晚上,t,15
18672,价格,n,16
18673,公寓,n,0
18673,机场,n,1
18673,位置,v,2
18673,专车接送,n,3
18673,司机,n,4
18673,服务态度,n,5
18673,服务态度,n,6
18673,热情,n,7
18673,送,v,8
18673,礼包,n,9
18673,房间,n,10
18673,很大,a,11
18673,干净,a,12
18673,住,v,13
18673,舒服,a,14
18673,周边,f,15
18673,饭店,n,16
18673,东西,ns,17
18673,吃,v,18
18673,推荐,v,19
18673,推荐,v,20
18674,临近,v,0
18674,机场,n,1
18674,打电话,l,2
18674,十几分钟,m,3
18674,接待,v,4
18674,态度,n,5
18674,服务态度,n,6
18674,亲切,a,7
18674,感觉,n,8
18674,真,d,9
18674,房间,n,10
18674,不错,a,11
18674,物超所值,i,12
18675,位置,v,0
18675,离融,n,1
18675,创,n,2
18675,不算,v,3
18675,远,a,4
18675,位置,v,5
18675,好找,v,6
18675,停车,v,7
18675,地下,s,8
18675,停车场,n,9
18675,热情,n,10
18675,免费,vn,11
18675,升级,vn,12
18675,房间,n,13
18675,房间,n,14
18675,宽敞,a,15
18675,卫生,an,16
18675,干净,a,17
18675,值得,v,18
18675,旅游,vn,19
18675,推荐,v,20
18676,车,n,0
18676,机场,n,1
18676,接,v,2
18676,司机,n,3
18676,态度,n,4
18676,温和,a,5
18676,点,m,6
18676,礼貌,n,7
18676,房间,n,8
18676,算,v,9
18676,干净,a,10
18676,卫生,an,11
18677,房间,n,0
18677,干净,a,1
18677,整洁,a,2
18677,价格,n,3
18677,贵,a,4
18677,服务态度,n,5
18677,设施,n,6
18677,齐全,nr,7
18677,安排,v,8
18677,入住,v,9
18677,公寓,n,10
18677,环境优美,n,11
18677,下次,t,12
18677,出差,v,13
18677,希望,v,14
18677,做,v,15
18677,越来越,d,16
18678,机场,n,0
18678,不算,v,1
18678,特别,d,2
18678,接送,v,3
18678,机,ng,4
18678,不用,v,5
18678,担心,v,6
18678,住,v,7
18678,公寓,n,8
18678,两居室,n,9
18678,卫生,an,10
18678,一般般,l,11
18678,早上,t,12
18678,送,v,13
18678,早餐,n,14
18678,晚上,t,15
18678,睡觉,v,16
18678,飞机,n,17
18678,从正,d,18
18678,头顶,n,19
18678,飞过,v,20
18678,太,d,21
18678,吵,v,22
18678,睡着,v,23
18679,吵,v,0
18679,第一次,m,1
18679,机场,n,2
18679,住,v,3
18679,第二天,m,4
18679,早,a,5
18679,航班,n,6
18679,耳塞,n,7
18679,贴心,v,8
18679,第二天,m,9
18679,送机,v,10
18679,不错,a,11
18680,机场,n,0
18681,服务,vn,0
18682,喜欢,v,0
18682,住,v,1
18682,服务水平,n,2
18682,高,a,3
18682,早茶,n,4
18682,好吃,v,5
18682,老牌,n,6
18682,豪华酒店,n,7
18682,舒心,a,8
18682,中庭,ns,9
18682,休息区,n,10
18682,不错,a,11
18682,跨年夜,b,12
18682,大厅,n,13
18682,酒会,n,14
18682,房间,n,15
18682,改,v,16
18682,尊荣,v,17
18682,房,n,18
18682,住,v,19
18682,行政,n,20
18682,套房,n,21
18682,整体,n,22
18682,感受,v,23
18683,服务,vn,0
18683,卫生,an,1
18683,环境,n,2
18683,不错,a,3
18684,交通,n,0
18684,便利,a,1
18684,环境优美,n,2
18684,服务到位,n,3
18684,性价比,n,4
18684,高,a,5
18685,一如既往,i,0
18685,每次,r,1
18685,广州,ns,2
18685,住,v,3
18685,床,n,4
18685,很大,a,5
18685,舒服,a,6
18685,一家,m,7
18685,三口,m,8
18685,广州,ns,9
18685,环境,n,10
18685,游泳池,n,11
18685,维修,v,12
18685,健身房,n,13
18685,很棒,a,14
18685,正好,a,15
18685,赶上,d,16
18685,展会,v,17
18686,老牌,n,0
18686,五星级,b,1
18686,管理,vn,2
18686,美女,n,3
18686,问,v,4
18686,双床,n,5
18686,房,n,6
18686,可不可以,c,7
18686,一口,m,8
18686,回绝,v,9
18686,很好,a,10
18686,解决方案,n,11
18686,乐意,n,12
18686,会员,n,13
18686,大家庭,nr,14
18686,入住,v,15
18686,时间段,n,16
18686,心情,n,17
18686,下次,t,18
18687,怀念,v,0
18687,后悔,v,1
18687,昨天,t,2
18687,没去,v,3
18687,住,v,4
18687,价格,n,5
18687,差距,n,6
18687,一点,m,7
18687,感觉,n,8
18687,很大,a,9
18687,点,m,10
18688,房间,n,0
18688,不错,a,1
18688,服务员,n,2
18688,和善,nr,3
18688,态度,n,4
18688,外来,f,5
18688,恶意,v,6
18690,居住,v,0
18690,舒适,a,1
18690,环境卫生,n,2
18691,居住,v,0
18691,舒适,a,1
18691,环境卫生,n,2
18692,公司,n,0
18692,对面,n,1
18692,选择,v,2
18692,住,v,3
18692,选择,v,4
18692,方型,n,5
18692,老式,n,6
18692,装修,v,7
18692,那种,r,8
18692,年代,t,9
18692,感,v,10
18692,设施,n,11
18692,旧,a,12
18692,还行,v,13
18692,淋浴,n,14
18692,设施,n,15
18692,换换,v,16
18692,第一次,m,17
18692,住,v,18
18692,找,v,19
18692,早,a,20
18692,餐厅,n,21
18692,找,v,22
18692,半天,m,23
